part_no,custom_id,appid,name,model,chunk_request_number,chunk_size
10,steam-v006-rest54mini-part_010-chunk-0001-ranks-46001-46050,3019360,Hiragana Hero,gpt-5.4-mini,1,50
10,steam-v006-rest54mini-part_010-chunk-0001-ranks-46001-46050,3023800,Detective AnnIntae: Missing Basketball Court,gpt-5.4-mini,1,50
10,steam-v006-rest54mini-part_010-chunk-0001-ranks-46001-46050,3024760,The Broken Ceiling,gpt-5.4-mini,1,50
10,steam-v006-rest54mini-part_010-chunk-0001-ranks-46001-46050,3027000,Bass Defense - Rhythm Meets Strategy,gpt-5.4-mini,1,50
10,steam-v006-rest54mini-part_010-chunk-0001-ranks-46001-46050,3029870,TOLD GOD - The legacy of cthulhu,gpt-5.4-mini,1,50
10,steam-v006-rest54mini-part_010-chunk-0001-ranks-46001-46050,3033900,Metamorphosis,gpt-5.4-mini,1,50
10,steam-v006-rest54mini-part_010-chunk-0001-ranks-46001-46050,3041110,中传有戏,gpt-5.4-mini,1,50
10,steam-v006-rest54mini-part_010-chunk-0001-ranks-46001-46050,3054670,I HATE MY LEGS,gpt-5.4-mini,1,50
10,steam-v006-rest54mini-part_010-chunk-0001-ranks-46001-46050,3055400,High School Rizz Party,gpt-5.4-mini,1,50
10,steam-v006-rest54mini-part_010-chunk-0001-ranks-46001-46050,3055780,PERMUTER,gpt-5.4-mini,1,50
10,steam-v006-rest54mini-part_010-chunk-0001-ranks-46001-46050,3057470,On the Keyboard,gpt-5.4-mini,1,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3067780,KURU,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3078570,Yatsumeguri | 八つ巡,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3090820,Lefty,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3100810,Unreal Wukong,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3101180,Mannequin machine,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3107090,Outbreak: Shades of Horror Chromatic Split,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3107730,Ether,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3118070,Grow Empire: Rome,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3119390,異常階段 - Abnormal Stairs,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3122490,Simulator: Parking Lot,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3126440,The Sunday,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3128580,OMEGA 6 The Triangle Stars,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3130440,Unterholz,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3145520,Look or Die,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3148100,Combine 2 Pumpkins,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3148810,DronesKillAnimals,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3149270,The Cummunist Manifesto: Dommy Mommy Commie Adventure,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3151020,Easy Ball Game,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3161340,Spirit School Days,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3167100,CODE: BLUE,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3175530,Kokoro Clover SUN - Prehistoric Invaders!,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3191400,GwenBlade: Halloween,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3192960,Parcel Master,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3203860,Sewing Stuff,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3205560,JanKenUP!,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3206660,Storage Anomaly,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3212380,AéroMultiverse,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3247290,Ellingby House,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3256020,Electrician Simulator VR,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3270270,Haunted Halloween,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3283230,Randotura,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3293100,Scientist Creature,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3299460,Arcade Empire Tycoon,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3333450,Electronic Market Simulator: Prologue,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3337050,The Night Games Collection,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3338600,The Last Experiment: A Memetric Story,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3342400,Flames in Modern Europe,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3342630,Escape From Sandhill,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3343300,Nightfall House,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3363410,Lumi Trek,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3370400,Cake Space Shooter,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3388340,Laundromat Manager Simulator,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3396460,Urban Shadows Racing Tokyo,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3418810,Marmot Fight Club,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3420840,The Outer Side,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3426410,我就是建-I just build,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3434800,My Virtual Friend,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3440750,Beats&Boss,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3446450,Finding Cats In White Sand Village,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0002-ranks-46051-46100,3446740,The Random Game,gpt-5.4-mini,2,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,3450340,Henshin MyBro!,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,3456970,Death Kid,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,3459810,扩张吧王国 Expand the Kingdom,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,3478950,In Purr-Suit,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,3504990,BACKSPACE,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,3510310,Flat 9,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,3544460,Kitsune,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,3557790,Vendetta Forever,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,3560690,Astro Fighters,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,3589940,The Neverending Summer,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,3593180,Launching Over It,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,3615590,My Life as a Robot Vacuum,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,4100,Poker Superstars II,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,19320,Space Ark,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,33550,Time of Shadows,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,34272,Comix Zone,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,47110,Escape From Paradise,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,71117,Gunstar Heroes,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,276380,My Pet Hotel,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,290850,X-Team,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,298420,Dreii,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,302290,Infinite Game Works Episode 0,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,340920,Siege of Turtle Enclave,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,341360,Paparazzi,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,343770,Rotieer,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,347240,Challenge of the Five Realms: Spellbound in the World of Nhagardia,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,349150,Dead TrailZ,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,351690,Apple Jack 1&2,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,361790,Winged Sakura: Mindy's Arc 2,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,362790,Word Wonders: The Tower of Babel,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,369120,Invisible Apartment Zero,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,370120,Pirate Code,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,372430,World Defense : A Fragmented Reality Game,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,373460,Fury Of The Gods,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,378240,The Mors,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,389800,AlterVerse,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,400410,OASE - Other Age Second Encounter,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,403680,Dexterity Ball 3D,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,404420,Sun Dogs,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,413540,Recourse,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,413830,Overdosed - A Trip To Hell,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,420500,Rynn's Adventure: Trouble in the Enchanted Forest,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,425860,Vector Assault,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,432620,Mimic Arena,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,434790,Planet 1138,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,434860,Wanderjahr,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,437210,The Hunt,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,445670,The Stargazers,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,451870,Nighttime Terror VR: Dessert Defender,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0003-ranks-46101-46150,461280,Missileman Origins,gpt-5.4-mini,3,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,461650,It's Killing Time,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,464630,Secret Of The Royal Throne,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,467470,Shoot Shoot Mega Pack,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,469900,Paradox Paradigm,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,473480,Miko Mole,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,486300,Plan Z Chapter 1,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,486430,Sphoxie,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,490040,Child of the Wind,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,494160,Lionheart,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,494350,Bowl VR,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,497570,Building the Great Wall of China 2,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,499330,Lord Mayor,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,502480,VoxVR,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,504240,Graveyard Smash,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,510830,Citadel 1986,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,513050,Outrageous Grounds: The Maze,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,514050,Uprising 2: Lead and Destroy,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,516500,Zissi's Island,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,517230,Spinning Maze,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,520370,Pigeon Fight,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,520930,Pong It! VR,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,523180,Doritos VR Battle,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,523720,Unruly Ghouls,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,524650,DANGEROUS DUELS,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,526780,Jumper Jape,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,527330,Grave: VR Prologue,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,527940,Mystery Trackers: The Void Collector's Edition,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,530550,Bubble Jungle Super Chameleon Platformer World,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,531480,ShapeRockets,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,532090,Dawn's Light 2,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,532120,Header Goal VR: Being Axel Rix,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,535840,Marblize,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,537590,Bridge to Nowhere,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,538560,Help Me Doctor,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,540360,Jewel Quest Seven Seas Collector's Edition,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,543710,Cogito,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,546110,画境(Picturesque) VR,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,548470,First Impact: Rise of a Hero,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,551320,Lord Darydikilkil,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,553050,"Welcome Home, Love",gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,555340,Bitlogic - A Cyberpunk Arcade Adventure,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,556000,Gold Crusader Remastered Edition,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,557790,Goblet of Maya,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,557860,Azurea Juncture,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,558440,The Night Christmas Ended,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,566320,An Octonaut Odyssey,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,567480,HEPH,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,570810,Rage Quest: The Worst Game,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,580950,Arcane Maelstrom,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0004-ranks-46151-46200,582050,HVRGUN,gpt-5.4-mini,4,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,583750,Skyclimbers,gpt-5.4-mini,5,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,590250,The Frontier Outskirts VR,gpt-5.4-mini,5,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,590770,Vectonic,gpt-5.4-mini,5,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,592400,Courtyard Broomball,gpt-5.4-mini,5,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,593100,There Is a Way,gpt-5.4-mini,5,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,604920,Dark Blood Chronicles,gpt-5.4-mini,5,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,608540,Blastercell,gpt-5.4-mini,5,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,612120,Darwin's bots: Episode 1,gpt-5.4-mini,5,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,613040,A Lost Room,gpt-5.4-mini,5,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,614700,Nightmare Grotto,gpt-5.4-mini,5,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,615080,Runaway Train,gpt-5.4-mini,5,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,617270,Hoggy 2,gpt-5.4-mini,5,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,619140,Station 21 - Space Station Simulator,gpt-5.4-mini,5,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,620350,Dark Hope: A Puzzle Adventure,gpt-5.4-mini,5,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,623860,Handball Manager - TEAM,gpt-5.4-mini,5,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,624070,Dragon Wars,gpt-5.4-mini,5,50
10,steam-v006-rest54mini-part_010-chunk-0005-ranks-46201-46250,628090,NOBUNAGA'S AMBITION: Haouden with Power Up Kit,gpt-5.4-mini,5,50
