part_no,custom_id,appid,name,model,chunk_request_number,chunk_size
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,844330,The Goatman,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,1106880,Tribes of Midgard - Open Beta,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,1122120,STATIONflow,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,1397980,THE NORMAL THING,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,1512480,Gunlocked,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,1524370,Astellia Royal,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,1622800,Super Dungeon Maker,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,1696670,Agarta,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,1993180,Quilts and Cats of Calico,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,2456960,The 7th Guest VR,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,308270,Buzz Aldrin's Space Program Manager,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,388620,DungeonUp,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,568040,Macbat 64,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,601540,Veil of Crows,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,617660,Dong-Jin Rice-hime（東津萌米）,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,777590,众生,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,890970,Oakwood,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,1065520,Autobahn Police Simulator 3,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,1264970,The Conquest of Go,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,1319420,Chasing Static,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0003-ranks-11101-11150,252910,Skyscraper Simulator,gpt-5.4-mini,3,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,267360,MURI,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,378270,Putrefaction,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,501990,Phantasmagoria,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,550340,Umineko: Golden Fantasia,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,739190,AntVentor,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,746140,Walking Zombie: Shooter,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,1135260,The Falconeer: Revolution Remaster,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,1144020,GolfTopia,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,1631640,异变战区 E.E.R.I.E,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,1990740,Barro GT,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,3447410,The Test: Reality Check,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,3543420,QUIET DAN,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,7020,Rogue Trooper,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,283080,Super Chibi Knight,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,370870,Dark Future: Blood Red States (Classic),gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,391780,Uebergame,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,750470,War Brokers,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,1068360,Fearmonium,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,1112930,Dredgers,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,1301950,Time Loader,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,1412470,GranAge,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,1504250,Paper Planet,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,1903560,Atomic Picnic,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,2085800,Kalinur,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,2140100,Whisker Squadron: Survivor,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,2348090,Crop Rotation,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,2438680,Airborne Empire,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,2494450,The Last Soldier of the Ming Dynasty,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,297750,Close Combat - Gateway to Caen,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,391000,Farm Frenzy Collection,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,1098270,ColdSide,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,1331910,Morkredd,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,1339860,Lumione,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,2397250,Big Helmet Heroes,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,236130,Horizon,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,624460,Fantasynth One,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,1709170,Paradise Marsh,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,2803810,Rebirth! New Lover,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,289340,Freight Tycoon Inc.,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,335790,Words for Evil,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,387930,The Tape,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,827640,Trash Story,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,967240,MONKEY KING: HERO IS BACK,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,1219950,Evil Democracy: 1932,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,1394960,Winter Survival,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,2017370,Trash Horror Collection,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,2084450,DIRECT CONTACT,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,2461050,晨昏线,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,473560,Cosmic Dust & Rust,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0004-ranks-11151-11200,555750,Masked Forces,gpt-5.4-mini,4,50
3,steam-v006-rest54mini-part_003-chunk-0005-ranks-11201-11250,671390,Metropolis: Lux Obscura,gpt-5.4-mini,5,50
3,steam-v006-rest54mini-part_003-chunk-0005-ranks-11201-11250,860620,KURSK,gpt-5.4-mini,5,50
3,steam-v006-rest54mini-part_003-chunk-0005-ranks-11201-11250,955170,铁道物语：陆王（Railway Saga:Land King）,gpt-5.4-mini,5,50
3,steam-v006-rest54mini-part_003-chunk-0005-ranks-11201-11250,976700,Size Matters,gpt-5.4-mini,5,50
3,steam-v006-rest54mini-part_003-chunk-0005-ranks-11201-11250,989770,Biker Garage: Mechanic Simulator,gpt-5.4-mini,5,50
3,steam-v006-rest54mini-part_003-chunk-0005-ranks-11201-11250,1475430,天师,gpt-5.4-mini,5,50
3,steam-v006-rest54mini-part_003-chunk-0005-ranks-11201-11250,1944360,Rune Teller,gpt-5.4-mini,5,50
3,steam-v006-rest54mini-part_003-chunk-0005-ranks-11201-11250,1997660,GreedFall: The Dying World,gpt-5.4-mini,5,50
3,steam-v006-rest54mini-part_003-chunk-0005-ranks-11201-11250,2075100,Chernobylite 2: Exclusion Zone,gpt-5.4-mini,5,50
3,steam-v006-rest54mini-part_003-chunk-0005-ranks-11201-11250,2288210,三国真龙传,gpt-5.4-mini,5,50
3,steam-v006-rest54mini-part_003-chunk-0005-ranks-11201-11250,2311260,Soul Academy,gpt-5.4-mini,5,50
3,steam-v006-rest54mini-part_003-chunk-0005-ranks-11201-11250,2543050,Anon's Neko Waifus,gpt-5.4-mini,5,50
3,steam-v006-rest54mini-part_003-chunk-0005-ranks-11201-11250,336670,HIT,gpt-5.4-mini,5,50
3,steam-v006-rest54mini-part_003-chunk-0005-ranks-11201-11250,368570,Beat Da Beat,gpt-5.4-mini,5,50
3,steam-v006-rest54mini-part_003-chunk-0005-ranks-11201-11250,686180,Cat Girl,gpt-5.4-mini,5,50
3,steam-v006-rest54mini-part_003-chunk-0005-ranks-11201-11250,779990,Space Between Worlds,gpt-5.4-mini,5,50
